date,temp_c,depth,
4/9/1992,6.75,45,
4/9/1992,6.67,47,
4/9/1992,8.83,20,
4/9/1992,7.98,25,
4/9/1992,7.75,30,
4/9/1992,7.41,35,
4/9/1992,7.22,40,
4/9/1992,7.07,45,
4/9/1992,6.79,50,
4/9/1992,6.68,55,
4/9/1992,6.63,60,
4/9/1992,6.6,65,
4/9/1992,6.59,70,
4/9/1992,6.57,75,
4/9/1992,6.54,80,
4/9/1992,6.52,85,
4/9/1992,6.5,90,
4/9/1992,6.48,95,
4/9/1992,6.47,100,
7/7/1992,19.5,0,
7/7/1992,18.5,2,
7/7/1992,18.5,4,
7/7/1992,18.25,6,
7/7/1992,18.25,8,
7/7/1992,18.25,10,
7/7/1992,18.25,12,
7/7/1992,18.25,14,
7/7/1992,18.25,16,
7/7/1992,17.5,18,
7/7/1992,15.75,20,
7/7/1992,13,22,
7/7/1992,12.25,24,
7/7/1992,11,26,
7/7/1992,9.25,28,
7/7/1992,8,30,
7/7/1992,7.5,35,
7/7/1992,7,40,
7/7/1992,6.5,44,
7/14/1992,21.32,0,
7/14/1992,21.29,2,
7/14/1992,21.27,4,
7/14/1992,21.21,6,
7/14/1992,20.87,8,
7/14/1992,20.77,10,
7/14/1992,20.63,12,
7/14/1992,20.59,14,
7/14/1992,20.99,0,
7/14/1992,20.83,2,
7/14/1992,20.65,4,
7/14/1992,20.57,6,
7/14/1992,20.53,8,
7/14/1992,20.47,10,
7/14/1992,20.43,12,
7/14/1992,20.38,14,
7/14/1992,20.36,16,
7/14/1992,20.35,18,
7/14/1992,20.23,20,
7/14/1992,19.87,22,
7/14/1992,18.1,24,
7/14/1992,15.67,25,
7/14/1992,13.32,26,
7/14/1992,13.03,26,
7/14/1992,13.08,27,
7/14/1992,12.4,28,
7/14/1992,11,30,
7/14/1992,8.47,35,
7/14/1992,8.08,40,
7/14/1992,7.48,45,
7/14/1992,7.2,48,
7/14/1992,20.69,0,
7/14/1992,20.55,2,
7/14/1992,20.29,4,
7/14/1992,20.19,6,
7/14/1992,20.12,8,
7/14/1992,20.08,10,
7/14/1992,20.04,12,
7/14/1992,20.02,14,
7/14/1992,19.98,16,
7/14/1992,19.86,18,
7/14/1992,19.69,20,
7/14/1992,18.47,22,
7/14/1992,16.32,24,
7/14/1992,15.85,25,
7/14/1992,9.25,32,
7/14/1992,8.66,35,
7/14/1992,7.78,40,
7/14/1992,7.4,45,
7/14/1992,7.01,50,
7/14/1992,6.97,54,
7/14/1992,20.56,0,
7/14/1992,20.36,2,
7/14/1992,20.11,4,
7/14/1992,20.14,4,
7/14/1992,20.05,6,
7/14/1992,19.92,8,
7/14/1992,19.83,10,
7/14/1992,19.73,12,
7/14/1992,19.44,14,
7/14/1992,19.13,16,
7/14/1992,18.74,18,
7/14/1992,17.89,20,
7/14/1992,16.29,21,
7/14/1992,15.71,22,
7/14/1992,15.44,23,
7/14/1992,13.57,24,
7/14/1992,12.44,25,
7/14/1992,11.81,26,
7/14/1992,10.8,27,
7/14/1992,10.6,28,
7/14/1992,10.32,29,
7/14/1992,9.93,30,
7/14/1992,9.23,32,
7/14/1992,9,34,
7/14/1992,8.63,36,
7/14/1992,8.34,38,
7/14/1992,8.08,40,
7/14/1992,7.53,45,
7/14/1992,7.3,50,
7/14/1992,7.02,55,
7/14/1992,6.91,60,
7/14/1992,6.85,65,
7/14/1992,6.77,69,
7/14/1992,21.55,0,
7/14/1992,20.64,2,
7/14/1992,20.43,4,
7/14/1992,20.36,6,
7/14/1992,20.2,8,
7/14/1992,20.05,10,
7/14/1992,19.82,12,
7/14/1992,19.07,14,
7/14/1992,18.76,16,
7/14/1992,18.43,18,
7/14/1992,17.58,20,
7/14/1992,16.04,22,
7/14/1992,13.84,24,
7/14/1992,11.55,26,
7/14/1992,9.83,30,
7/14/1992,8.69,35,
7/14/1992,7.92,40,
7/14/1992,7.46,45,
7/14/1992,7.19,50,
7/14/1992,7.02,55,
7/14/1992,6.88,60,
7/14/1992,6.8,65,
7/14/1992,6.76,70,
7/14/1992,6.74,75,
7/14/1992,6.72,80,
7/14/1992,6.67,85,
7/14/1992,6.65,90,
7/14/1992,22.21,0,
7/14/1992,20.68,2,
7/14/1992,20.5,4,
7/14/1992,20.2,6,
7/14/1992,20.14,8,
7/14/1992,19.97,10,
7/14/1992,19.71,12,
7/14/1992,19.51,14,
7/14/1992,18.75,16,
7/14/1992,17.82,18,
7/14/1992,17.37,19,
7/14/1992,17.26,20,
7/14/1992,17.1,21,
7/14/1992,15.59,22,
7/14/1992,15.49,23,
7/14/1992,15,24,
7/14/1992,14.17,25,
7/14/1992,13.87,26,
7/14/1992,13.4,27,
7/14/1992,12.22,28,
7/14/1992,11.23,29,
7/14/1992,10.73,30,
7/14/1992,9.65,32,
7/14/1992,9.17,34,
7/14/1992,8.28,36,
7/14/1992,7.99,38,
7/14/1992,7.76,40,
7/14/1992,7.4,45,
7/14/1992,7.21,50,
7/14/1992,6.99,55,
7/14/1992,6.85,60,
7/14/1992,6.82,65,
7/14/1992,6.76,70,
7/14/1992,6.72,75,
7/14/1992,6.67,80,
7/14/1992,6.65,85,
7/14/1992,6.61,90,
7/14/1992,6.58,95,
7/14/1992,6.56,100,
7/14/1992,6.55,102,
7/14/1992,23.51,1,
7/14/1992,20.42,2,
7/14/1992,20.2,4,
7/14/1992,20.07,6,
7/14/1992,19.95,8,
7/14/1992,19.85,10,
7/14/1992,19.71,12,
7/14/1992,19.64,14,
7/14/1992,19.57,16,
7/14/1992,19.28,18,
7/14/1992,18.3,21,
7/14/1992,16.18,23,
7/14/1992,14.31,24,
7/14/1992,11.86,27,
7/14/1992,10.76,28,
7/14/1992,9.86,30,
7/14/1992,9.06,32,
7/14/1992,8.62,34,
7/14/1992,8.24,36,
7/14/1992,7.86,38,
7/14/1992,7.58,40,
7/14/1992,7.23,45,
7/14/1992,7.03,50,
7/14/1992,6.88,55,
7/14/1992,6.78,60,
7/14/1992,6.71,65,
7/14/1992,6.67,70,
7/14/1992,6.63,75,
7/14/1992,6.6,80,
7/14/1992,6.59,85,
7/14/1992,6.56,90,
7/14/1992,6.54,95,
7/14/1992,6.54,100,
7/14/1992,22.28,0,
7/14/1992,21.24,2,
7/14/1992,20.05,4,
7/14/1992,20,6,
7/14/1992,19.68,8,
7/14/1992,19.61,10,
7/14/1992,19.46,12,
7/14/1992,18.88,14,
7/14/1992,17.78,16,
7/14/1992,16.97,17,
7/14/1992,15.41,18,
7/14/1992,14.49,19,
7/14/1992,14.01,20,
7/14/1992,12.78,21,
7/14/1992,12.49,22,
7/14/1992,11.72,23,
7/14/1992,11.52,24,
7/14/1992,11.33,26,
7/14/1992,9.88,28,
7/14/1992,8.8,30,
7/14/1992,8.44,35,
7/14/1992,7.57,40,
7/14/1992,7.49,42,
8/3/1992,23.24,0,
8/3/1992,23.15,2,
8/3/1992,23.05,4,
8/3/1992,22.94,5,
8/3/1992,22.8,8,
8/3/1992,22.79,9,
8/3/1992,22.55,12,
8/3/1992,22.42,14,
8/3/1992,22.39,15,
8/3/1992,20.99,18,
8/3/1992,14.84,20,
8/3/1992,12.79,22,
8/3/1992,11.43,25,
8/3/1992,10.68,29,
8/3/1992,9.53,31,
8/3/1992,8.51,35,
8/3/1992,8.01,40,
8/3/1992,7.58,45,
8/3/1992,7.44,47,
8/3/1992,22.91,0,
8/3/1992,22.48,2,
8/3/1992,22.43,4,
8/3/1992,22.36,5,
8/3/1992,22.28,10,
8/3/1992,21.7,15,
8/3/1992,20.53,16,
8/3/1992,19.74,17,
8/3/1992,18.22,18,
8/3/1992,17.94,19,
8/3/1992,17.87,20,
8/3/1992,17.5,21,
8/3/1992,16.93,22,
8/3/1992,15.76,23,
8/3/1992,15.41,24,
8/3/1992,14.83,25,
8/3/1992,13.19,26,
8/3/1992,11.49,28,
8/3/1992,10.59,30,
8/3/1992,8.97,35,
8/3/1992,8.53,40,
8/3/1992,7.85,45,
8/3/1992,7.44,50,
8/3/1992,7.13,55,
8/3/1992,7.08,60,
8/3/1992,6.91,65,
8/3/1992,6.82,70,
8/3/1992,6.76,75,
8/3/1992,6.71,80,
8/3/1992,6.67,85,
8/3/1992,6.63,90,
8/3/1992,6.6,95,
8/3/1992,6.61,100,
8/3/1992,6.55,101,
8/4/1992,23.13,0,
8/4/1992,23.04,2,
8/4/1992,22.91,4,
8/4/1992,22.78,6,
8/4/1992,22.75,8,
8/4/1992,22.73,10,
8/4/1992,22.71,12,
8/4/1992,22.63,14,
8/4/1992,22.62,16,
8/4/1992,22.29,18,
8/4/1992,22.41,0,
8/4/1992,22.35,2,
8/4/1992,22.29,4,
8/4/1992,22.2,6,
8/4/1992,22.16,8,
8/4/1992,22.14,10,
8/4/1992,22.12,12,
8/4/1992,22.1,14,
8/4/1992,22.08,16,
8/4/1992,22.03,17,
8/4/1992,21.35,20,
8/4/1992,13.4,23,
8/4/1992,11.46,26,
8/4/1992,10.57,28,
8/4/1992,10.19,30,
8/4/1992,8.67,35,
8/4/1992,7.96,40,
8/4/1992,7.63,45,
8/4/1992,7.33,49,
8/4/1992,7.04,54,
8/4/1992,22.04,1,
8/4/1992,22.26,2,
8/4/1992,22.26,4,
8/4/1992,22.23,6,
8/4/1992,22.15,8,
8/4/1992,21.92,10,
8/4/1992,21.89,12,
8/4/1992,21.79,14,
8/4/1992,21.37,16,
8/4/1992,21.12,18,
8/4/1992,20.34,20,
8/4/1992,14.73,23,
8/4/1992,11.39,27,
8/4/1992,9.97,30,
8/4/1992,9,35,
8/4/1992,8.11,40,
8/4/1992,7.49,45,
8/4/1992,7.19,50,
8/4/1992,7.09,55,
8/4/1992,7.01,61,
8/4/1992,6.96,65,
8/4/1992,6.92,69,
8/4/1992,23.26,0,
8/4/1992,23.17,2,
8/4/1992,23.04,4,
8/4/1992,22.89,6,
8/4/1992,22.76,8,
8/4/1992,22.52,10,
8/4/1992,22.12,12,
8/4/1992,21.51,14,
8/4/1992,20.7,16,
8/4/1992,19.24,18,
8/4/1992,18.68,19,
8/4/1992,17.38,20,
8/4/1992,15.94,21,
8/4/1992,14.69,22,
8/4/1992,14.07,23,
8/4/1992,13.01,24,
8/4/1992,11.71,25,
8/4/1992,11.45,26,
8/4/1992,10.52,28,
8/4/1992,10.26,30,
8/4/1992,8.95,40,
8/4/1992,7.54,45,
8/4/1992,7.2,50,
8/4/1992,7,55,
8/4/1992,6.91,60,
8/4/1992,6.79,65,
8/4/1992,6.77,70,
8/4/1992,6.69,76,
8/4/1992,6.67,80,
8/4/1992,6.64,85,
8/4/1992,23.22,1,
8/4/1992,21.93,5,
8/4/1992,21.81,10,
8/4/1992,21.77,15,
8/4/1992,18.6,20,
8/4/1992,17.39,22,
8/4/1992,15.64,24,
8/4/1992,13.01,26,
8/4/1992,11.73,28,
8/4/1992,10.94,30,
8/4/1992,9.36,35,
8/4/1992,8.1,40,
8/4/1992,7.53,45,
8/4/1992,7.19,50,
8/4/1992,6.98,55,
8/4/1992,6.91,60,
8/4/1992,6.84,65,
8/4/1992,6.82,70,
8/4/1992,6.78,75,
8/4/1992,6.75,80,
8/4/1992,6.71,85,
8/4/1992,6.68,90,
8/4/1992,6.67,94,
8/4/1992,23.41,0,
8/4/1992,21.97,5,
8/4/1992,21.56,10,
8/4/1992,20.49,15,
8/4/1992,17.84,18,
8/4/1992,16.02,20,
8/4/1992,14.71,22,
8/4/1992,13.11,24,
8/4/1992,11.29,26,
8/4/1992,10.34,28,
8/4/1992,9.93,30,
8/4/1992,8.29,35,
9/8/1992,20.93,0,
9/8/1992,20.91,2,
9/8/1992,20.79,5,
9/8/1992,20.55,10,
9/8/1992,20.46,15,
9/8/1992,20.39,20,
9/8/1992,19.44,21,
9/8/1992,18.26,22,
9/8/1992,15.25,23,
9/8/1992,13.19,24,
9/8/1992,11.5,25,
9/8/1992,10.95,26,
9/8/1992,10.86,27,
9/8/1992,10.52,28,
9/8/1992,10.27,29,
9/8/1992,9.92,30,
9/8/1992,8.93,35,
9/8/1992,8.23,40,
9/8/1992,7.72,46,
9/8/1992,7.48,50,
9/8/1992,20.77,0,
9/8/1992,20.59,2,
9/8/1992,20.52,5,
9/8/1992,20.43,10,
9/8/1992,20.36,15,
9/8/1992,20.22,20,
9/8/1992,20.1,21,
9/8/1992,18.56,22,
9/8/1992,15.45,23,
9/8/1992,14.69,24,
9/8/1992,13.89,25,
9/8/1992,13.28,26,
9/8/1992,12.42,27,
9/8/1992,11.73,28,
9/8/1992,10.38,29,
9/8/1992,10.12,30,
9/8/1992,9.28,35,
9/8/1992,7.82,40,
9/8/1992,7.59,45,
9/8/1992,7.24,50,
9/8/1992,7.03,55,
9/8/1992,6.92,60,
9/8/1992,6.82,65,
9/8/1992,6.75,70,
9/8/1992,6.7,75,
9/8/1992,6.65,80,
9/8/1992,6.62,85,
9/8/1992,6.59,90,
9/8/1992,6.56,95,
9/8/1992,6.54,100,
9/8/1992,6.53,101,
9/8/1992,6.51,102,
10/8/1992,18.43,0,
10/8/1992,18.34,5,
10/8/1992,18.2,10,
10/8/1992,18.13,15,
10/8/1992,18.09,20,
10/8/1992,18.08,21,
10/8/1992,18.08,22,
10/8/1992,18.07,23,
10/8/1992,18.07,24,
10/8/1992,18.08,25,
10/8/1992,18.06,26,
10/8/1992,18.06,27,
10/8/1992,18.04,28,
10/8/1992,18,29,
10/8/1992,17.02,30,
10/8/1992,14.99,31,
10/8/1992,14.06,32,
10/8/1992,13.52,33,
10/8/1992,12.65,34,
10/8/1992,11.69,35,
10/8/1992,10.27,40,
10/8/1992,8.73,45,
10/8/1992,8.06,49,
10/8/1992,18.56,0,
10/8/1992,18.52,2,
10/8/1992,18.5,5,
10/8/1992,18.48,10,
10/8/1992,18.48,15,
10/8/1992,18.43,20,
10/8/1992,18.17,22,
10/8/1992,15.31,23,
10/8/1992,14.12,24,
10/8/1992,13.02,25,
10/8/1992,11.27,26,
10/8/1992,10.48,27,
10/8/1992,10.24,28,
10/8/1992,9.85,29,
10/8/1992,9.24,30,
10/8/1992,8.03,35,
10/8/1992,7.82,40,
10/8/1992,7.47,45,
10/8/1992,7.23,50,
10/8/1992,7.08,55,
10/8/1992,6.91,60,
10/8/1992,6.85,65,
10/8/1992,6.78,70,
10/8/1992,6.72,75,
10/8/1992,6.68,80,
10/8/1992,6.65,85,
10/8/1992,6.62,90,
10/8/1992,6.59,95,
10/8/1992,6.58,100,
10/8/1992,6.58,102,
11/17/1992,12.64,0,
11/17/1992,12.59,5,
11/17/1992,12.56,10,
11/17/1992,12.56,15,
11/17/1992,12.56,20,
11/17/1992,12.52,25,
11/17/1992,12.49,30,
11/17/1992,8.9,35,
11/17/1992,8.16,40,
11/17/1992,7.59,45,
11/17/1992,7.27,50,
11/17/1992,13.21,0,
11/17/1992,13.21,5,
11/17/1992,13.19,10,
11/17/1992,13.18,15,
11/17/1992,13.18,20,
11/17/1992,13.17,25,
11/17/1992,13.16,30,
11/17/1992,13.08,35,
11/17/1992,11.84,36,
11/17/1992,10.27,37,
11/17/1992,9.65,38,
11/17/1992,9.11,39,
11/17/1992,8.58,40,
11/17/1992,8.24,45,
11/17/1992,7.28,50,
11/17/1992,7,55,
11/17/1992,6.79,60,
11/17/1992,6.7,65,
11/17/1992,6.64,70,
11/17/1992,6.6,75,
11/17/1992,6.56,80,
11/17/1992,6.54,85,
11/17/1992,6.52,90,
11/17/1992,6.49,95,
11/17/1992,6.47,100,
11/17/1992,6.45,101,
11/17/1992,6.45,102,
11/17/1992,6.45,103,
11/17/1992,6.44,105,
11/17/1992,6.43,109,
11/18/1992,12.53,0,
11/18/1992,12.53,5,
11/18/1992,12.53,10,
11/18/1992,12.5,15,
11/18/1992,12.5,20,
11/18/1992,12.5,26,
11/18/1992,12.52,30,
11/18/1992,12.5,35,
11/18/1992,12.6,0,
11/18/1992,12.58,5,
11/18/1992,12.54,10,
11/18/1992,12.53,15,
11/18/1992,12.52,20,
11/18/1992,12.52,25,
11/18/1992,12.48,30,
11/18/1992,12.45,35,
11/18/1992,12,40,
11/18/1992,8.33,45,
11/18/1992,7.28,50,
11/18/1992,7.04,55,
11/18/1992,12.67,0,
11/18/1992,12.66,5,
11/18/1992,12.65,10,
11/18/1992,12.64,15,
11/18/1992,12.66,20,
11/18/1992,12.66,25,
11/18/1992,12.66,30,
11/18/1992,12.56,35,
11/18/1992,9.56,40,
11/18/1992,8.22,45,
11/18/1992,7.71,50,
11/18/1992,7.43,55,
11/18/1992,7.26,60,
11/18/1992,7.07,65,
11/18/1992,7.03,70,
11/18/1992,7.04,75,
11/18/1992,12.61,0,
11/18/1992,12.57,5,
11/18/1992,12.5,10,
11/18/1992,12.47,15,
11/18/1992,12.47,20,
11/18/1992,12.06,25,
11/18/1992,11.26,30,
11/18/1992,7.91,35,
11/18/1992,7.58,40,
11/18/1992,7.35,45,
11/18/1992,7.18,50,
11/18/1992,7.1,55,
11/18/1992,6.88,60,
11/18/1992,6.84,65,
11/18/1992,6.78,70,
11/18/1992,6.73,75,
11/18/1992,6.68,80,
11/18/1992,6.6,85,
11/18/1992,6.55,90,
11/18/1992,12.89,0,
11/18/1992,12.87,5,
11/18/1992,12.87,10,
11/18/1992,12.87,15,
11/18/1992,12.87,20,
11/18/1992,12.87,25,
11/18/1992,12.87,30,
11/18/1992,12.8,35,
11/18/1992,8.45,40,
11/18/1992,7.67,45,
11/18/1992,7.24,50,
11/18/1992,7.04,55,
11/18/1992,6.88,60,
11/18/1992,6.83,65,
11/18/1992,6.7,70,
11/18/1992,6.69,75,
11/18/1992,6.66,80,
11/18/1992,6.62,85,
11/18/1992,6.63,85,
11/18/1992,6.59,90,
11/18/1992,6.56,95,
11/18/1992,6.55,100,
11/18/1992,6.54,102,
11/18/1992,6.54,105,
11/18/1992,6.53,107,
11/18/1992,12.91,0,
11/18/1992,12.9,5,
11/18/1992,12.91,10,
11/18/1992,12.91,15,
11/18/1992,12.92,20,
11/18/1992,12.92,25,
11/18/1992,12.91,30,
11/18/1992,10.82,35,
11/18/1992,8.08,40,
11/18/1992,7.49,45,
11/18/1992,7.13,50,
11/18/1992,6.87,55,
11/18/1992,6.81,60,
11/18/1992,6.7,65,
11/18/1992,6.67,70,
11/18/1992,6.64,75,
11/18/1992,6.61,80,
11/18/1992,6.59,85,
11/18/1992,6.57,90,
11/18/1992,6.56,95,
11/18/1992,6.56,98,
11/18/1992,12.87,0,
11/18/1992,12.87,5,
11/18/1992,12.86,10,
11/18/1992,12.86,20,
11/18/1992,11.54,25,
11/18/1992,8.56,30,
11/18/1992,10.71,30,
11/18/1992,7.84,35,
11/18/1992,7.26,40,
12/8/1992,8.85,0,
12/8/1992,8.83,5,
12/8/1992,8.81,10,
12/8/1992,8.79,15,
12/8/1992,8.8,20,
12/8/1992,8.8,25,
12/8/1992,8.21,30,
12/8/1992,7.33,35,
12/8/1992,7.25,40,
12/8/1992,7.07,45,
12/8/1992,6.85,50,
12/8/1992,6.84,52,
1/21/1993,6.55,0,
1/21/1993,6.5,2,
1/21/1993,6.48,4,
1/21/1993,6.44,6,
1/21/1993,6.41,8,
1/21/1993,6.39,9,
1/21/1993,6.37,14,
1/21/1993,6.36,19,
1/21/1993,6.35,24,
1/21/1993,6.34,28,
1/21/1993,6.34,33,
1/21/1993,6.34,37,
1/21/1993,6.32,42,
1/21/1993,6.33,47,
1/21/1993,6.32,52,
1/21/1993,6.31,56,
1/21/1993,6.3,61,
1/21/1993,6.29,66,
1/21/1993,6.28,70,
1/21/1993,6.28,75,
1/21/1993,6.26,80,
1/21/1993,6.27,84,
1/21/1993,6.26,89,
1/21/1993,6.26,94,
1/21/1993,6.26,98,
2/2/1993,5.68,0,
2/2/1993,5.63,2,
2/2/1993,5.61,5,
2/2/1993,5.59,9,
2/2/1993,5.58,14,
2/2/1993,5.56,19,
2/2/1993,5.57,23,
2/2/1993,5.55,28,
2/2/1993,5.55,33,
2/2/1993,5.53,37,
2/2/1993,5.52,42,
2/2/1993,5.49,45,
2/2/1993,5.5,0,
2/2/1993,5.48,2,
2/2/1993,5.44,5,
2/2/1993,5.4,9,
2/2/1993,5.37,14,
2/2/1993,5.36,19,
2/2/1993,5.34,23,
2/2/1993,5.34,28,
2/2/1993,5.33,33,
2/2/1993,5.33,37,
2/2/1993,5.32,42,
2/2/1993,5.3,47,
2/2/1993,5.3,52,
2/2/1993,5.29,54,
2/2/1993,5.73,0,
2/2/1993,5.73,2,
2/2/1993,5.72,5,
2/2/1993,5.72,9,
2/2/1993,5.71,14,
2/2/1993,5.69,19,
2/2/1993,5.69,24,
2/2/1993,5.69,28,
2/2/1993,5.69,33,
2/2/1993,5.69,37,
2/2/1993,5.69,42,
2/2/1993,5.69,47,
2/2/1993,5.69,52,
2/2/1993,5.69,56,
2/2/1993,5.69,61,
2/2/1993,5.7,66,
2/2/1993,5.69,70,
2/2/1993,5.67,75,
2/2/1993,5.63,79,
2/2/1993,5.54,84,
2/2/1993,5.45,86,
2/2/1993,5.91,0,
2/2/1993,5.88,2,
2/2/1993,5.81,5,
2/2/1993,5.79,9,
2/2/1993,5.78,14,
2/2/1993,5.77,19,
2/2/1993,5.77,23,
2/2/1993,5.77,28,
2/2/1993,5.77,33,
2/2/1993,5.76,37,
2/2/1993,5.77,42,
2/2/1993,5.76,47,
2/2/1993,5.76,52,
2/2/1993,5.76,56,
2/2/1993,5.76,61,
2/2/1993,5.76,66,
2/2/1993,5.76,70,
2/2/1993,5.75,75,
2/2/1993,5.74,79,
2/2/1993,5.72,84,
2/2/1993,5.68,89,
2/2/1993,5.58,94,
2/2/1993,5.42,98,
2/2/1993,5.25,101,
2/2/1993,5.73,0,
2/2/1993,5.65,2,
2/2/1993,5.56,5,
2/2/1993,5.5,9,
2/2/1993,5.49,14,
2/2/1993,5.48,19,
2/2/1993,5.46,24,
2/2/1993,5.45,28,
2/2/1993,5.45,33,
2/2/1993,5.45,37,
2/2/1993,5.44,42,
2/2/1993,5.44,47,
2/2/1993,5.44,52,
2/2/1993,5.41,56,
2/2/1993,5.34,61,
2/2/1993,5.29,63,
3/2/1993,6.33,0,
3/2/1993,6.23,2,
3/2/1993,6.08,4,
3/2/1993,6.04,6,
3/2/1993,5.97,8,
3/2/1993,5.9,9,
3/2/1993,5.76,11,
3/2/1993,5.66,13,
3/2/1993,5.61,15,
3/2/1993,5.57,17,
3/2/1993,5.56,19,
3/2/1993,5.55,21,
3/2/1993,5.54,21,
3/2/1993,5.52,23,
3/2/1993,5.52,24,
3/2/1993,5.5,26,
3/2/1993,5.5,28,
3/2/1993,5.48,33,
3/2/1993,5.47,37,
3/2/1993,5.46,42,
3/2/1993,5.46,47,
3/2/1993,5.45,51,
3/2/1993,5.44,56,
3/2/1993,5.43,61,
3/2/1993,5.42,65,
3/2/1993,5.42,70,
3/2/1993,5.42,75,
3/2/1993,5.41,80,
3/2/1993,5.41,84,
3/2/1993,5.41,89,
3/2/1993,5.4,94,
3/2/1993,5.4,98,
3/2/1993,5.4,101,
4/7/1993,8.64,0,
4/7/1993,8.48,2,
4/7/1993,8.39,4,
4/7/1993,8.38,6,
4/7/1993,8.34,7,
4/7/1993,8.31,9,
4/7/1993,8.28,11,
4/7/1993,8.27,13,
4/7/1993,8.25,15,
4/7/1993,8.24,17,
4/7/1993,8.2,19,
4/7/1993,8.18,21,
4/7/1993,8.13,23,
4/7/1993,8.08,24,
4/7/1993,8.04,26,
4/7/1993,7.94,28,
4/7/1993,7.66,33,
4/7/1993,7.21,37,
4/7/1993,6.43,42,
4/7/1993,5.93,47,
4/7/1993,5.59,51,
4/7/1993,5.51,56,
4/7/1993,5.49,61,
4/7/1993,5.44,65,
4/7/1993,5.41,70,
4/7/1993,5.38,75,
4/7/1993,5.34,80,
4/7/1993,5.28,84,
4/7/1993,5.27,89,
4/7/1993,5.25,94,
4/7/1993,5.26,98,
5/5/1993,12.13,1,
5/5/1993,12.17,2,
5/5/1993,11.98,4,
5/5/1993,11.87,6,
5/5/1993,11.61,7,
5/5/1993,11.39,9,
5/5/1993,11.12,11,
5/5/1993,11.13,11,
5/5/1993,10.29,13,
5/5/1993,10.04,15,
5/5/1993,9.85,17,
5/5/1993,9.11,19,
5/5/1993,8.7,21,
5/5/1993,8.13,22,
5/5/1993,7.94,24,
5/5/1993,7.87,26,
5/5/1993,7.34,28,
5/5/1993,6.69,33,
5/5/1993,6.28,37,
5/5/1993,5.95,42,
5/5/1993,12.1,0,
5/5/1993,12.01,2,
5/5/1993,11.3,4,
5/5/1993,11.06,5,
5/5/1993,10.98,7,
5/5/1993,10.94,9,
5/5/1993,10.94,9,
5/5/1993,10.89,11,
5/5/1993,10.69,13,
5/5/1993,10,16,
5/5/1993,9.23,18,
5/5/1993,8.93,18,
5/5/1993,8.65,20,
5/5/1993,8.4,22,
5/5/1993,8.34,24,
5/5/1993,8.05,26,
5/5/1993,7.99,28,
5/5/1993,7.48,32,
5/5/1993,6.32,37,
5/5/1993,6.07,42,
5/5/1993,5.89,47,
5/5/1993,11.51,0,
5/5/1993,10.63,2,
5/5/1993,10.54,4,
5/5/1993,10.51,6,
5/5/1993,10.48,7,
5/5/1993,10.44,9,
5/5/1993,10.1,11,
5/5/1993,9.88,13,
5/5/1993,9.53,15,
5/5/1993,9.49,17,
5/5/1993,9.46,19,
5/5/1993,9.44,21,
5/5/1993,9.41,23,
5/5/1993,9.38,24,
5/5/1993,9.35,26,
5/5/1993,9.29,28,
5/5/1993,8.94,33,
5/5/1993,8.3,37,
5/5/1993,7.84,42,
5/5/1993,7.47,47,
5/5/1993,6.67,51,
5/5/1993,6.16,56,
5/5/1993,5.99,61,
5/5/1993,5.81,66,
5/5/1993,5.69,70,
5/5/1993,5.61,75,
5/5/1993,5.56,79,
5/5/1993,5.52,84,
5/5/1993,11.04,1,
5/5/1993,11.02,2,
5/5/1993,10.9,4,
5/5/1993,10.82,6,
5/5/1993,10.65,7,
5/5/1993,10.59,9,
5/5/1993,10.55,11,
5/5/1993,10.26,13,
5/5/1993,10.22,15,
5/5/1993,10.2,17,
5/5/1993,10.14,19,
5/5/1993,9.76,21,
5/5/1993,9.45,22,
5/5/1993,9.1,24,
5/5/1993,8.52,26,
5/5/1993,7.74,28,
5/5/1993,7.01,33,
5/5/1993,6.75,37,
5/5/1993,6.58,42,
5/5/1993,6.38,47,
5/5/1993,6.12,52,
5/5/1993,5.87,56,
5/5/1993,5.77,61,
5/5/1993,5.66,66,
5/5/1993,5.56,70,
5/5/1993,5.45,75,
5/5/1993,5.4,79,
5/5/1993,5.39,84,
5/5/1993,5.37,89,
5/5/1993,5.36,94,
5/5/1993,5.37,98,
5/5/1993,11.58,0,
5/5/1993,11.43,2,
5/5/1993,11.29,4,
5/5/1993,11.23,6,
5/5/1993,11.16,7,
5/5/1993,10.85,9,
5/5/1993,10.68,11,
5/5/1993,10.61,13,
5/5/1993,10.6,13,
5/5/1993,10.57,15,
5/5/1993,10.41,17,
5/5/1993,9.69,19,
5/5/1993,8.69,21,
5/5/1993,7.85,23,
5/5/1993,7.7,24,
5/5/1993,7.28,26,
5/5/1993,6.97,28,
5/5/1993,6.69,33,
5/5/1993,6.44,37,
5/5/1993,6.04,42,
5/5/1993,5.88,47,
5/5/1993,5.65,52,
5/5/1993,5.58,56,
5/5/1993,5.54,61,
6/3/1993,14.39,0,
6/3/1993,14.12,2,
6/3/1993,14.04,4,
6/3/1993,14,6,
6/3/1993,13.97,7,
6/3/1993,13.97,9,
6/3/1993,13.94,11,
6/3/1993,13.93,13,
6/3/1993,13.91,15,
6/3/1993,13.87,17,
6/3/1993,13.63,19,
6/3/1993,11.86,21,
6/3/1993,11.32,22,
6/3/1993,9.95,24,
6/3/1993,9.58,26,
6/3/1993,9.15,28,
6/3/1993,8.2,33,
6/3/1993,7.8,37,
